HP Fraction,Window U-Value,Window SHGC,Wall R-Value,Glazing Ratio,Cooling kWh-m2,Heating kWh-m2,DHW kWh-m2,Lighting kWh-m2,TEDI kWh-m2,EUI kWh-m2
0.2,0.32,0.38,20,0.6,14.02648838,37.04264574,8.523632,18.4073957,38.76555949,121.4720829
0.2,0.36,0.38,20,0.6,13.75720417,39.37013963,8.523632,18.40739782,41.20130891,123.5175104
0.2,0.28,0.31,6,0.65,12.99353473,40.38459143,8.523632,18.50753204,42.26294452,123.6731186
0.2,0.32,0.31,6,0.65,12.44772626,43.14928898,8.523632,18.48778994,45.15623265,125.8039417
0.2,0.36,0.31,6,0.65,12.21075752,45.74578581,8.523632,18.48779474,47.87349678,128.1706686
0.2,0.28,0.38,6,0.65,14.93725991,39.73149797,8.523632,18.37852134,41.57947462,125.3598758
0.2,0.32,0.38,6,0.65,14.54214205,42.40691473,8.523632,18.37165807,44.37932937,127.6060916
0.2,0.36,0.38,6,0.65,14.27044482,44.98787336,8.523632,18.37166147,47.08033258,129.9175826
0.2,0.28,0.31,13,0.65,12.99303446,37.33386239,8.523632,18.50753204,39.07032111,120.548657
0.2,0.32,0.31,13,0.65,12.42766825,40.05241036,8.523632,18.48778994,41.91531317,122.6018249
0.2,0.36,0.31,13,0.65,12.17752262,42.62477397,8.523632,18.48779474,44.6073216,124.9222729
0.2,0.28,0.38,13,0.65,14.97637194,36.70674083,8.523632,18.37852134,38.4140311,122.3083187
0.2,0.32,0.38,13,0.65,14.55803246,39.34008122,8.523632,18.37165807,41.16985244,124.4770281
0.2,0.36,0.38,13,0.65,14.27258651,41.89602031,8.523632,18.37166147,43.84467242,126.7418212
0.2,0.28,0.31,20,0.65,12.99663021,36.30248348,8.523632,18.50753204,37.99097109,119.4977086
0.2,0.32,0.31,20,0.65,12.42590325,38.98758033,8.523632,18.48778994,40.80095616,121.5080162
0.2,0.36,0.31,20,0.65,12.16915728,41.56188377,8.523632,18.48779474,43.49499464,123.8222152
0.2,0.28,0.38,20,0.65,14.99360295,35.68526036,8.523632,18.37852134,37.34503991,121.2839729
0.2,0.32,0.38,20,0.65,14.57010155,38.29581749,8.523632,18.37165807,40.0770183,123.421196
0.2,0.36,0.38,20,0.65,14.2787114,40.83178369,8.523632,18.37166147,42.73093642,125.656818
0.4,0.28,0.31,6,0.3,9.837296516,30.70067133,7.136064,18.98729883,38.37583917,108.8852423
0.4,0.32,0.31,6,0.3,9.592172828,31.79485427,7.136064,18.96628287,39.74356783,109.6727138
0.4,0.36,0.31,6,0.3,9.4909567,32.81898714,7.136064,18.96628693,41.02373393,110.5916226
0.4,0.28,0.38,6,0.3,10.76324377,30.42467418,7.136064,18.79192158,38.03084273,109.6038667
0.4,0.32,0.38,6,0.3,10.59583425,31.47188215,7.136064,18.78414561,39.33985269,110.4573025
0.4,0.36,0.38,6,0.3,10.48431331,32.48292974,7.136064,18.78414848,40.60366218,111.3515847
0.4,0.28,0.31,13,0.3,9.723859358,25.69628324,7.136064,18.98729883,32.12035405,103.6215684
0.4,0.32,0.31,13,0.3,9.450230555,26.73719839,7.136064,18.96628287,33.42149799,104.311287
0.4,0.36,0.31,13,0.3,9.38566216,27.71496238,7.136064,18.96628693,34.64370298,105.2305194
0.4,0.32,0.38,13,0.3,10.49787929,26.44700161,7.136064,18.78414561,33.05875201,105.1797506
0.4,0.36,0.38,13,0.3,10.42161934,27.40423608,7.136064,18.78414848,34.2552951,106.0669972
0.4,0.28,0.31,20,0.3,9.737148694,24.03674854,7.136064,18.98729883,30.04593568,101.9699053
0.4,0.32,0.31,20,0.3,9.451091423,25.05027422,7.136064,18.96628287,31.31284278,102.6004313
0.4,0.36,0.31,20,0.3,9.318083198,26.00932067,7.136064,18.96628693,32.51165084,103.3989693
0.4,0.28,0.38,20,0.3,10.71167291,23.78168837,7.136064,18.79192158,29.72711046,102.7614941
0.4,0.32,0.38,20,0.3,10.50030579,24.76236428,7.136064,18.78414561,30.95295535,103.4765887
0.4,0.36,0.38,20,0.3,10.36702489,25.71406053,7.136064,18.78414848,32.14257566,104.269563
0.4,0.28,0.31,6,0.35,10.29891102,31.14187661,7.136064,18.88203511,38.92734576,109.8368228
0.4,0.32,0.31,6,0.35,10.01424434,32.41388687,7.136064,18.86038011,40.51735858,110.7560287
0.4,0.36,0.31,6,0.35,9.892651455,33.60428986,7.136064,18.86038475,42.00536232,111.8236612
0.4,0.28,0.38,6,0.35,11.38070164,30.80070408,7.136064,18.69594647,38.5008801,110.6931826
0.4,0.36,0.38,6,0.35,11.04860375,33.21039765,7.136064,18.68838434,41.51299706,112.7401678
0.4,0.28,0.31,13,0.35,10.19773005,26.48115864,7.136064,18.88203511,33.1014483,104.9318934
0.4,0.32,0.31,13,0.35,9.940393538,27.68243221,7.136064,18.86038011,34.60304026,105.8147329
0.4,0.36,0.31,13,0.35,9.801094868,28.83033611,7.136064,18.86038475,36.03792013,106.8107927
0.4,0.28,0.38,13,0.35,11.32123464,26.17701188,7.136064,18.69594647,32.72126485,105.8775991
0.4,0.32,0.38,13,0.35,11.15173823,27.34442252,7.136064,18.68838109,34.18052816,106.8537822
0.4,0.36,0.38,13,0.35,10.99778702,28.48683322,7.136064,18.68838434,35.60854152,107.8279696
0.4,0.28,0.31,20,0.35,10.20379812,24.91435431,7.136064,18.88203511,31.14294288,103.3509514
0.4,0.32,0.31,20,0.35,9.876443615,26.11103713,7.136064,18.86038011,32.63879641,104.1255675
0.4,0.36,0.31,20,0.35,9.78704083,27.23060276,7.136064,18.86038475,34.03825345,105.1562146
0.4,0.28,0.38,20,0.35,11.33701238,24.62186742,7.136064,18.69594647,30.77733427,104.3193673
0.4,0.32,0.38,20,0.35,11.10668201,25.77979023,7.136064,18.68838109,32.22473778,105.1962667
0.4,0.36,0.38,20,0.35,10.99989805,26.89623246,7.136064,18.68838434,33.62029057,106.2035266
0.4,0.28,0.31,6,0.4,10.75416442,31.58468075,7.136064,18.79365308,39.48085094,110.7968929
0.4,0.32,0.31,6,0.4,10.42566883,33.03717958,7.136064,18.77217437,41.29647447,111.8497226
0.4,0.36,0.31,6,0.4,10.28696604,34.39607797,7.136064,18.77217848,42.99509747,113.0701452
0.4,0.28,0.38,6,0.4,11.98845493,31.21523843,7.136064,18.61939636,39.01904803,111.8299732
0.4,0.32,0.38,6,0.4,11.76049781,32.59679763,7.136064,18.61202254,40.74599704,112.9535084
0.4,0.36,0.38,6,0.4,11.60294879,33.93827434,7.136064,18.61202541,42.42284292,114.1338851
0.4,0.28,0.31,13,0.4,10.71503661,27.25718114,7.136064,18.79365308,34.07147642,106.3119007
0.4,0.32,0.31,13,0.4,10.36271701,28.65194476,7.136064,18.77217437,35.81493095,107.2718482
0.4,0.36,0.31,13,0.4,10.20386814,29.96604941,7.136064,18.77217848,37.45756176,108.4149556
0.4,0.28,0.38,13,0.4,11.99261464,26.92872301,7.136064,18.61939636,33.66090376,107.4414899
0.4,0.32,0.38,13,0.4,11.73874918,28.26424278,7.136064,18.61202254,35.33030347,108.4780528
0.4,0.36,0.38,13,0.4,11.56237296,29.55273963,7.136064,18.61202541,36.94092454,109.5773495
0.4,0.28,0.31,20,0.4,10.66506726,25.81987036,7.136064,18.79365308,32.27483795,104.7784506
0.4,0.32,0.31,20,0.4,10.35685996,27.18133654,7.136064,18.77217437,33.97667068,105.7598881
0.4,0.36,0.31,20,0.4,10.19358951,28.47312502,7.136064,18.77217848,35.59140627,106.8733808
0.4,0.28,0.38,20,0.4,11.96357112,25.49404131,7.136064,18.61939636,31.86755164,105.9380654
0.4,0.32,0.38,20,0.4,11.74842773,26.80542929,7.136064,18.61202254,33.50678661,106.9994793
0.4,0.36,0.38,20,0.4,11.56633548,28.07969728,7.136064,18.61202541,35.0996216,108.0714716
0.4,0.28,0.31,6,0.45,11.20938182,32.00033746,7.136064,18.72136364,40.00042183,111.7434673
0.4,0.32,0.31,6,0.45,10.83754092,33.63882317,7.136064,18.70034433,42.04852896,112.9361946
0.4,0.36,0.31,6,0.45,10.68076319,35.1811138,7.136064,18.70034808,43.97639224,114.3245867
0.4,0.28,0.38,6,0.45,12.59111204,31.62624087,7.136064,18.55704791,39.53280109,112.9698564
0.4,0.32,0.38,6,0.45,12.3305526,33.18495496,7.136064,18.54975092,41.48119371,114.2380292
0.4,0.36,0.38,6,0.45,12.15163529,34.69244194,7.136064,18.54975373,43.36555242,115.5643106
0.4,0.28,0.31,13,0.45,11.18146576,28.04077699,7.136064,18.72136364,35.05097123,107.6470746
0.4,0.32,0.31,13,0.45,10.78307891,29.62012574,7.136064,18.70034433,37.02515718,108.7420808
0.4,0.36,0.31,13,0.45,10.60697022,31.10786413,7.136064,18.70034808,38.88483016,110.0421028
0.4,0.28,0.38,13,0.45,12.60268356,27.6933059,7.136064,18.55704791,34.61663237,108.9477039
0.4,0.32,0.38,13,0.45,12.32034089,29.19486031,7.136064,18.54975092,36.49357538,110.1241859
0.4,0.36,0.38,13,0.45,12.12226533,30.64669324,7.136064,18.54975373,38.30836655,111.3635611
0.4,0.28,0.31,20,0.45,11.18426697,26.70481959,7.136064,18.72136364,33.38102448,106.2859954
0.4,0.32,0.31,20,0.45,10.77791534,28.26308909,7.136064,18.70034433,35.32886137,107.3445461
0.4,0.36,0.31,20,0.45,10.59351768,29.73447413,7.136064,18.70034808,37.16809266,108.618687
0.4,0.28,0.38,20,0.45,12.57616539,26.37072516,7.136064,18.55704759,32.96340645,107.5573823
0.4,0.32,0.38,20,0.45,12.32974375,27.85325597,7.136064,18.54975092,34.81656996,108.7605773
0.4,0.36,0.38,20,0.45,12.12594279,29.28969387,7.136064,18.54975373,36.61211734,109.9757642
0.4,0.28,0.31,6,0.5,11.6653283,32.44894599,7.136064,18.65798912,40.56118248,112.7352923
0.4,0.32,0.31,6,0.5,11.24636449,34.253886,7.136064,18.63721111,42.8173575,114.043135
0.4,0.36,0.31,6,0.5,11.06993734,35.9479537,7.136064,18.6372148,44.93494213,115.5638733
0.4,0.28,0.38,6,0.5,13.18816106,32.03808087,7.136064,18.5029531,40.04760109,114.1110248
0.4,0.32,0.38,6,0.5,12.89562799,33.77301264,7.136064,18.49578372,42.2162658,115.5216679
0.4,0.36,0.38,6,0.5,12.69560179,35.43981949,7.136064,18.49578646,44.29977437,116.9873268
0.4,0.28,0.31,13,0.5,11.6418586,28.83816381,7.136064,18.65798912,36.04770476,108.9985719
0.4,0.32,0.31,13,0.5,11.20021939,30.57565729,7.136064,18.63721111,38.21957162,110.203346
0.4,0.36,0.31,13,0.5,11.00826403,32.22178369,7.136064,18.6372148,40.27722961,111.647386
0.4,0.28,0.38,13,0.5,13.21144932,28.45361733,7.136064,18.5029531,35.56702166,110.4580758
0.4,0.32,0.38,13,0.5,12.89343437,30.13163203,7.136064,18.49578372,37.66454004,111.7739444
0.4,0.36,0.38,13,0.5,12.67748258,31.7456325,7.136064,18.49578646,39.68204062,113.1599102
0.4,0.28,0.31,20,0.5,11.64630504,27.62223275,7.136064,18.65798912,34.52779093,107.7587381
0.4,0.32,0.31,20,0.5,11.19757242,29.34078539,7.136064,18.63721111,36.67598174,108.9350401
0.4,0.36,0.31,20,0.5,10.99540072,30.96329804,7.136064,18.6372148,38.70412254,110.3397359
0.4,0.28,0.38,20,0.5,13.23139517,27.2365574,7.136064,18.5029531,34.04569675,109.2403156
0.4,0.32,0.38,20,0.5,12.90502331,28.90249985,7.136064,18.49578372,36.12812481,110.5259334
0.4,0.36,0.38,20,0.5,12.67917188,30.50889284,7.136064,18.49578646,38.13611604,111.8897773
0.4,0.28,0.31,6,0.55,12.11142485,32.89958421,7.136064,18.60065745,41.12448027,113.7209654
0.4,0.32,0.31,6,0.55,11.64954817,34.88234117,7.136064,18.58017277,43.60292646,115.1615621
0.4,0.36,0.31,6,0.55,11.4524519,36.73532612,7.136064,18.5801761,45.91915765,116.8203475
0.4,0.28,0.38,6,0.55,13.77983671,32.45361563,7.136064,18.45514891,40.56701954,115.2548776
0.4,0.32,0.38,6,0.55,13.44883195,34.35588912,7.136064,18.44815152,42.9448614,116.7928265
0.4,0.36,0.38,6,0.55,13.22676274,36.18140471,7.136064,18.44815389,45.22675589,118.3956396
0.4,0.28,0.31,13,0.55,12.09704883,29.6416442,7.136064,18.60065745,37.05205525,110.3562288
0.4,0.32,0.31,13,0.55,11.6155184,31.55592248,7.136064,18.58017277,39.4449031,111.6942727
0.4,0.36,0.31,13,0.55,11.40136469,33.3742721,7.136064,18.5801761,41.71784012,113.2899632
0.4,0.28,0.38,13,0.55,13.8080473,29.22847078,7.136064,18.45514891,36.53558848,111.9741385
0.4,0.32,0.38,13,0.55,13.45924385,31.06609001,7.136064,18.44815152,38.83261252,113.4181673
0.4,0.36,0.38,13,0.55,13.21782891,32.85053148,7.136064,18.44815389,41.06316434,114.9504815
0.4,0.28,0.31,20,0.55,12.10252966,28.5351193,7.136064,18.60065745,35.66889912,109.2272387
0.4,0.32,0.31,20,0.55,11.60998484,30.43568909,7.136064,18.58017277,38.04461136,110.5377987
0.4,0.36,0.31,20,0.55,11.393758,32.23097261,7.136064,18.5801761,40.28871576,112.1049558
0.4,0.28,0.38,20,0.55,13.82773527,28.12767455,7.136064,18.45514891,35.15959319,110.8721703
0.4,0.32,0.38,20,0.55,13.47001026,29.96151809,7.136064,18.44815152,37.45189761,112.2956005
0.4,0.36,0.38,20,0.55,13.22179527,31.72383671,7.136064,18.44815389,39.65479589,113.7955578
0.4,0.28,0.31,6,0.6,12.55600968,33.35103967,7.136064,18.55102132,41.68879958,114.7141198
0.4,0.32,0.31,6,0.6,12.05280613,35.50444564,7.136064,18.53086965,44.38055705,116.2790592
0.4,0.36,0.31,6,0.6,11.83499881,37.51696389,7.136064,18.53087275,46.89620486,118.0792306
0.4,0.28,0.38,6,0.6,14.36271479,32.869402,7.136064,18.41430453,41.0867525,116.3947866
0.4,0.32,0.38,6,0.6,13.99892537,34.93830709,7.136064,18.4073957,43.67288386,118.0639461
0.4,0.36,0.38,6,0.6,13.75442034,36.92034897,7.136064,18.40739782,46.15043622,119.8032807
0.4,0.28,0.31,13,0.6,12.54894094,30.44972293,7.136064,18.55102132,38.06215366,111.721883
0.4,0.32,0.31,13,0.6,12.02633538,32.53628697,7.136064,18.53086965,40.67035871,113.1876586
0.4,0.36,0.31,13,0.6,11.79195865,34.53005003,7.136064,18.53087275,43.16256253,114.9433226
0.4,0.28,0.38,13,0.6,14.39550886,30.00198703,7.136064,18.41430453,37.50248379,113.4827007
0.4,0.32,0.38,13,0.6,14.01698291,31.99898545,7.136064,18.4073957,39.99873182,115.0569159
0.4,0.36,0.38,13,0.6,13.75067602,33.96774988,7.136064,18.40739782,42.45968734,116.7497251
0.4,0.28,0.31,20,0.6,12.55480133,29.46678876,7.136064,18.55102132,36.83348595,110.7193826
0.4,0.32,0.31,20,0.6,12.02210119,31.53644906,7.136064,18.53086965,39.42056133,112.1566965
0.4,0.36,0.31,20,0.6,11.78357996,33.51079895,7.136064,18.53087275,41.88849869,113.8830552
0.4,0.28,0.38,20,0.6,14.41513076,29.02303109,7.136064,18.41430453,36.27878887,112.5035963
0.4,0.32,0.38,20,0.6,14.02648838,31.0124476,7.136064,18.4073957,38.76555949,114.0543168
0.4,0.36,0.38,20,0.6,13.75720417,32.96104713,7.136064,18.40739782,41.20130891,115.7208499
0.4,0.28,0.31,6,0.65,12.99353473,33.81035561,7.136064,18.50753204,42.26294452,115.7113148
0.4,0.32,0.31,6,0.65,12.44772626,36.12498612,7.136064,18.48778994,45.15623265,117.3920709
0.4,0.36,0.31,6,0.65,12.21075752,38.29879743,7.136064,18.48779474,47.87349678,119.3361122
0.4,0.28,0.38,6,0.65,14.93725991,33.2635797,7.136064,18.37852134,41.57947462,117.5043895
0.4,0.32,0.38,6,0.65,14.54214205,35.5034635,7.136064,18.37165807,44.37932937,119.3150723
0.4,0.36,0.38,6,0.65,14.27044482,37.66426607,7.136064,18.37166147,47.08033258,121.2064073
0.4,0.28,0.31,13,0.65,12.99303446,31.25625689,7.136064,18.50753204,39.07032111,113.0834835
0.4,0.32,0.31,13,0.65,12.42766825,33.53225053,7.136064,18.48778994,41.91531317,114.6940971
0.4,0.36,0.31,13,0.65,12.17752262,35.68585728,7.136064,18.48779474,44.6073216,116.5957883
0.4,0.28,0.38,13,0.65,14.97637194,30.73122488,7.136064,18.37852134,38.4140311,114.9452347
0.4,0.32,0.38,13,0.65,14.55803246,32.93588195,7.136064,18.37165807,41.16985244,116.6852608
0.4,0.36,0.38,13,0.65,14.27258651,35.07573794,7.136064,18.37166147,43.84467242,118.5339708
0.4,0.28,0.31,20,0.65,12.99663021,30.39277687,7.136064,18.50753204,37.99097109,112.200434
0.4,0.32,0.31,20,0.65,12.42590325,32.64076493,7.136064,18.48778994,40.80095616,113.7736328
0.4,0.36,0.31,20,0.65,12.16915728,34.79599571,7.136064,18.48779474,43.49499464,115.6687591
0.4,0.28,0.38,20,0.65,14.99360295,29.87603193,7.136064,18.37852134,37.34503991,114.0871764
0.4,0.32,0.38,20,0.65,14.57010155,32.06161464,7.136064,18.37165807,40.0770183,115.7994251
0.4,0.36,0.38,20,0.65,14.2787114,34.18474913,7.136064,18.37166147,42.73093642,117.6222154
0.6,0.28,0.31,6,0.3,9.837296516,24.73109635,5.748496,18.98729883,38.37583917,101.5280994
0.6,0.32,0.31,6,0.3,9.592172828,25.61252149,5.748496,18.96628287,39.74356783,102.102813
0.6,0.36,0.31,6,0.3,9.4909567,26.43751742,5.748496,18.96628693,41.02373393,102.8225849
0.6,0.28,0.38,6,0.3,10.76324377,24.50876532,5.748496,18.79192158,38.03084273,102.3003898
0.6,0.32,0.38,6,0.3,10.59583425,25.35234951,5.748496,18.78414561,39.33985269,102.9502019
0.6,0.36,0.38,6,0.3,10.48431331,26.16680452,5.748496,18.78414848,40.60366218,103.6478914
0.6,0.28,0.31,13,0.3,9.723859358,20.69978372,5.748496,18.98729883,32.12035405,97.23750086
0.6,0.32,0.31,13,0.3,9.450230555,21.5382987,5.748496,18.96628287,33.42149799,97.72481934
0.6,0.36,0.31,13,0.3,9.38566216,22.32594192,5.748496,18.96628693,34.64370298,98.45393095
0.6,0.32,0.38,13,0.3,10.49787929,21.30452908,5.748496,18.78414561,33.05875201,98.64971006
0.6,0.36,0.38,13,0.3,10.42161934,22.07563462,5.748496,18.78414848,34.2552951,99.35082771
0.6,0.28,0.31,20,0.3,9.737148694,19.36293633,5.748496,18.98729883,30.04593568,95.9085251
0.6,0.32,0.31,20,0.3,9.451091423,20.17938757,5.748496,18.96628287,31.31284278,96.34197664
0.6,0.36,0.31,20,0.3,9.318083198,20.95195276,5.748496,18.96628693,32.51165084,96.95403336
0.6,0.28,0.38,20,0.3,10.71167291,19.15747119,5.748496,18.79192158,29.72711046,96.7497089
0.6,0.32,0.38,20,0.3,10.50030579,19.94746012,5.748496,18.78414561,30.95295535,97.27411655
0.6,0.36,0.38,20,0.3,10.36702489,20.71410431,5.748496,18.78414848,32.14257566,97.8820388
0.6,0.28,0.31,6,0.35,10.29891102,25.08651171,5.748496,18.88203511,38.92734576,102.3938899
0.6,0.32,0.31,6,0.35,10.01424434,26.11118664,5.748496,18.86038011,40.51735858,103.0657604
0.6,0.36,0.31,6,0.35,9.892651455,27.07012239,5.748496,18.86038475,42.00536232,103.9019257
0.6,0.28,0.38,6,0.35,11.38070164,24.81167829,5.748496,18.69594647,38.5008801,103.3165888
0.6,0.36,0.38,6,0.35,11.04860375,26.75282033,5.748496,18.68838434,41.51299706,104.8950225
0.6,0.28,0.31,13,0.35,10.19773005,21.33204446,5.748496,18.88203511,33.1014483,98.39521123
0.6,0.32,0.31,13,0.35,9.940393538,22.29973706,5.748496,18.86038011,34.60304026,99.04446977
0.6,0.36,0.31,13,0.35,9.801094868,23.22443742,5.748496,18.86038475,36.03792013,99.81732598
0.6,0.28,0.38,13,0.35,11.32123464,21.08703735,5.748496,18.69594647,32.72126485,99.40005658
0.6,0.32,0.38,13,0.35,11.15173823,22.02745148,5.748496,18.68838109,34.18052816,100.1492431
0.6,0.36,0.38,13,0.35,10.99778702,22.94772676,5.748496,18.68838434,35.60854152,100.9012952
0.6,0.28,0.31,20,0.35,10.20379812,20.06989652,5.748496,18.88203511,31.14294288,97.11892559
0.6,0.32,0.31,20,0.35,9.876443615,21.03389102,5.748496,18.86038011,32.63879641,97.66085335
0.6,0.36,0.31,20,0.35,9.78704083,21.93576333,5.748496,18.86038475,34.03825345,98.47380716
0.6,0.28,0.38,20,0.35,11.33701238,19.83428209,5.748496,18.69594647,30.77733427,98.14421398
0.6,0.32,0.38,20,0.35,11.10668201,20.76705324,5.748496,18.68838109,32.22473778,98.79596176
0.6,0.36,0.38,20,0.35,10.99989805,21.66640948,5.748496,18.68838434,33.62029057,99.58613559
0.6,0.28,0.31,6,0.4,10.75416442,25.44321505,5.748496,18.79365308,39.48085094,103.2678592
0.6,0.32,0.31,6,0.4,10.42566883,26.61328355,5.748496,18.77217437,41.29647447,104.0382585
0.6,0.36,0.31,6,0.4,10.28696604,27.7079517,5.748496,18.77217848,42.99509747,104.9944509
0.6,0.28,0.38,6,0.4,11.98845493,25.14560873,5.748496,18.61939636,39.01904803,104.3727755
0.6,0.32,0.38,6,0.4,11.76049781,26.25853142,5.748496,18.61202254,40.74599704,105.2276742
0.6,0.36,0.38,6,0.4,11.60294879,27.33916544,5.748496,18.61202541,42.42284292,106.1472082
0.6,0.28,0.31,13,0.4,10.71503661,21.95717369,5.748496,18.79365308,34.07147642,99.62432526
0.6,0.32,0.31,13,0.4,10.36271701,23.08073328,5.748496,18.77217437,35.81493095,100.3130687
0.6,0.36,0.31,13,0.4,10.20386814,24.13931758,5.748496,18.77217848,37.45756176,101.2006558
0.6,0.28,0.38,13,0.4,11.99261464,21.69258242,5.748496,18.61939636,33.66090376,100.8177814
0.6,0.32,0.38,13,0.4,11.73874918,22.76841779,5.748496,18.61202254,35.33030347,101.5946598
0.6,0.36,0.38,13,0.4,11.56237296,23.80637359,5.748496,18.61202541,36.94092454,102.4434154
0.6,0.28,0.31,20,0.4,10.66506726,20.79934001,5.748496,18.79365308,32.27483795,98.3703523
0.6,0.32,0.31,20,0.4,10.35685996,21.89607666,5.748496,18.77217437,33.97667068,99.0870602
0.6,0.36,0.31,20,0.4,10.19358951,22.93668404,5.748496,18.77217848,35.59140627,99.94937179
0.6,0.28,0.38,20,0.4,11.96357112,20.53686661,5.748496,18.61939636,31.86755164,99.59332273
0.6,0.32,0.38,20,0.4,11.74842773,21.59326248,5.748496,18.61202254,33.50678661,100.3997445
0.6,0.36,0.38,20,0.4,11.56633548,22.61975614,5.748496,18.61202541,35.0996216,101.2239624
0.6,0.28,0.31,6,0.45,11.20938182,25.77804962,5.748496,18.72136364,40.00042183,104.1336115
0.6,0.32,0.31,6,0.45,10.83754092,27.09794088,5.748496,18.70034433,42.04852896,105.0077443
0.6,0.36,0.31,6,0.45,10.68076319,28.34034167,5.748496,18.70034808,43.97639224,106.0962465
0.6,0.28,0.38,6,0.45,12.59111204,25.47669404,5.748496,18.55704791,39.53280109,105.4327415
0.6,0.32,0.38,6,0.45,12.3305526,26.73232483,5.748496,18.54975092,41.48119371,106.3978311
0.6,0.36,0.38,6,0.45,12.15163529,27.94668934,5.748496,18.54975373,43.36555242,107.43099
0.6,0.28,0.31,13,0.45,11.18146576,22.58840368,5.748496,18.72136364,35.05097123,100.8071333
0.6,0.32,0.31,13,0.45,10.78307891,23.86065685,5.748496,18.70034433,37.02515718,101.5950439
0.6,0.36,0.31,13,0.45,10.60697022,25.05911277,5.748496,18.70034808,38.88483016,102.6057835
0.6,0.28,0.38,13,0.45,12.60268356,22.30849642,5.748496,18.55704791,34.61663237,102.1753264
0.6,0.32,0.38,13,0.45,12.32034089,23.51808191,5.748496,18.54975092,36.49357538,103.0598395
0.6,0.36,0.38,13,0.45,12.12226533,24.687614,5.748496,18.54975373,38.30836655,104.0169139
0.6,0.28,0.31,20,0.45,11.18426697,21.51221578,5.748496,18.72136364,33.38102448,99.70582359
0.6,0.32,0.31,20,0.45,10.77791534,22.76748844,5.748496,18.70034433,35.32886137,100.4613774
0.6,0.36,0.31,20,0.45,10.59351768,23.95277082,5.748496,18.70034808,37.16809266,101.4494157
0.6,0.28,0.38,20,0.45,12.57616539,21.24308416,5.748496,18.55704759,32.96340645,101.0421733
0.6,0.32,0.38,20,0.45,12.32974375,22.43734509,5.748496,18.54975092,34.81656996,101.9570984
0.6,0.36,0.38,20,0.45,12.12594279,23.59447562,5.748496,18.54975373,36.61211734,102.892978
0.6,0.28,0.31,6,0.5,11.6653283,26.13942871,5.748496,18.65798912,40.56118248,105.038207
0.6,0.32,0.31,6,0.5,11.24636449,27.59340817,5.748496,18.63721111,42.8173575,105.9950892
0.6,0.36,0.31,6,0.5,11.06993734,28.95807382,5.748496,18.6372148,44.93494213,107.1864254
0.6,0.28,0.38,6,0.5,13.18816106,25.80845404,5.748496,18.5029531,40.04760109,106.4938299
0.6,0.32,0.38,6,0.5,12.89562799,27.20603796,5.748496,18.49578372,42.2162658,107.5671252
0.6,0.36,0.38,6,0.5,12.69560179,28.54874348,5.748496,18.49578646,44.29977437,108.7086828
0.6,0.28,0.31,13,0.5,11.6418586,23.23074307,5.748496,18.65798912,36.04770476,102.0035831
0.6,0.32,0.31,13,0.5,11.20021939,24.6303906,5.748496,18.63721111,38.21957162,102.8705113
0.6,0.36,0.31,13,0.5,11.00826403,25.95643686,5.748496,18.6372148,40.27722961,103.9944712
0.6,0.28,0.38,13,0.5,13.21144932,22.92096952,5.748496,18.5029531,35.56702166,103.53786
0.6,0.32,0.38,13,0.5,12.89343437,24.27270358,5.748496,18.49578372,37.66454004,104.5274479
0.6,0.36,0.38,13,0.5,12.67748258,25.57287062,5.748496,18.49578646,39.68204062,105.5995803
0.6,0.28,0.31,20,0.5,11.64630504,22.25124305,5.748496,18.65798912,34.52779093,101.0001804
0.6,0.32,0.31,20,0.5,11.19757242,23.63563268,5.748496,18.63721111,36.67598174,101.8423194
0.6,0.36,0.31,20,0.5,10.99540072,24.94265675,5.748496,18.6372148,38.70412254,102.9315266
0.6,0.28,0.38,20,0.5,13.23139517,21.94056013,5.748496,18.5029531,34.04569675,102.5567503
0.6,0.32,0.38,20,0.5,12.90502331,23.28256932,5.748496,18.49578372,36.12812481,103.5184348
0.6,0.36,0.38,20,0.5,12.67917188,24.57660812,5.748496,18.49578646,38.13611604,104.5699246
0.6,0.28,0.31,6,0.55,12.11142485,26.50244284,5.748496,18.60065745,41.12448027,105.936256
0.6,0.32,0.31,6,0.55,11.64954817,28.09966372,5.748496,18.58017277,43.60292646,106.9913167
0.6,0.36,0.31,6,0.55,11.4524519,29.59234604,5.748496,18.5801761,45.91915765,108.2897995
0.6,0.28,0.38,6,0.55,13.77983671,26.14319037,5.748496,18.45514891,40.56701954,107.5568843
0.6,0.32,0.38,6,0.55,13.44883195,27.67557735,5.748496,18.44815152,42.9448614,108.7249467
0.6,0.36,0.38,6,0.55,13.22676274,29.14613157,5.748496,18.44815389,45.22675589,109.9727985
0.6,0.28,0.31,13,0.55,12.09704883,23.87799116,5.748496,18.60065745,37.05205525,103.2050077
0.6,0.32,0.31,13,0.55,11.6155184,25.42004866,5.748496,18.58017277,39.4449031,104.1708308
0.6,0.36,0.31,13,0.55,11.40136469,26.8848303,5.748496,18.5801761,41.71784012,105.4129534
0.6,0.28,0.38,13,0.55,13.8080473,23.54515702,5.748496,18.45514891,36.53558848,104.9032568
0.6,0.32,0.38,13,0.55,13.45924385,25.0254614,5.748496,18.44815152,38.83261252,105.9899707
0.6,0.36,0.38,13,0.55,13.21782891,26.46292813,5.748496,18.44815389,41.06316434,107.1753101
